CM code,TM/CP code,Client Code,Minimum Margins (a),Cash allocated (b),Cash-others (c),Non-cash Securities (d),Short allocation Max [a-(b+c+d), 0]
M51900,14697,01AT244,0,7.54,0,0,0
M51900,14697,FDE748,1918278.34,2148541.96,0,0,0
M51900,14697,07EM021,710979.3,1951005.35,0,618107.04,0
M51900,14697,FD1099,1385688.04,2456825.89,0,0,0
M51900,14697,09VA001,0,25.43,0,0,0
M51900,14697,11AA123,0,0,0,34768.16,0
M51900,14697,A1BA227,0,0,0,71119.2,0
M51900,14697,01ES004,0,408.22,0,0,0
M51900,14697,01DM013,283426.7,4979849.16,0,0,0
M51900,14697,01AH016,214651160.35,12082324.41,158994205.14,264827174.86,0
M51900,14697,07FD279,0,8256.4,0,0,0
M51900,14697,FDE753,104331.63,216398.07,0,0,0
M51900,14697,01FK036,0,85.56,0,0,0
M51900,14697,01AT022,45331239.2,49648453.96,0,0,0
M51900,14697,09AP008,0,1969.17,0,0,0
M51900,14697,07JS01,1458940.79,1725933.78,0,0,0
M51900,14697,FD175,0,2648135.22,0,0,0
M51900,14697,01AT052,0,0,568560.06,11357.01,0
M51900,14697,07FD251,0,1685.59,0,0,0
M51900,14697,FD941,2011799.56,2208523.3,0,0,0
M51900,14697,01GB001,0,141.13,0,0,0
M51900,14697,14FD027,0,0,0,391390.82,0
M51900,14697,01BM007,0,0,2785596.1,0,0
M51900,14697,01DM029,0,8849077.99,0,10182887.7,0
M51900,14697,03AME01,0,297.37,0,0,0
M51900,14697,AHME21,0,114.99,0,0,0
M51900,14697,FD1020,3044633,3662158.42,26790484.19,52114064.88,0
M51900,14697,FD284,1381898,370298.58,1477360.79,0,0
M51900,14697,11AGE08,0,0,0,108284.6,0
M51900,14697,09HS1111,0,2092.59,0,0,0
M51900,14697,01AT419,0,11111.98,0,0,0
M51900,14697,FD185,0,44478.71,375487.38,1273771.93,0
M51900,14697,FDI041,59653064.7,735520.68,46419323.16,51779008.34,0
M51900,14697,03AK035,0,261.86,0,0,0
M51900,14697,FD1089,1404545.63,5191810.59,0,0,0
M51900,14697,FDLE10,0,3232.72,0,0,0
M51900,14697,FDE720,0,0,0,263.32,0
M51900,14697,FIN03,0,1455620.37,0,0,0
M51900,14697,01AX011,128966.04,165292.47,0,0,0
M51900,14697,03AM033,0,1341.02,0,0,0
M51900,14697,01AT389,0,2382.95,0,0,0
M51900,14697,09HS058,0,5145.07,0,0,0
M51900,14697,FD881,4021531.92,2659502.13,1890225.93,0,0
M51900,14697,FD603,6322739.62,5542314.12,0,7990384.67,0
M51900,14697,03FD127,600307.88,5829.51,0,1140812.88,0
M51900,14697,07GC010,0,9586.61,0,0,0
M51900,14697,FD1121,936507.71,1068797.49,0,0,0
M51900,14697,FD703,0,4282.01,0,0,0
M51900,14697,01AT399,0,0,0,135906.81,0
M51900,14697,FDE788,0,80205.89,0,0,0
M51900,14697,07GCE04,0,0.05,0,0,0
M51900,14697,FD290,0,14803.83,9501780.14,12083300.5,0
M51900,14697,FD067,0,35425.27,1219640.72,3343290.61,0
M51900,14697,08RA008,0,281934.34,0,0,0
M51900,14697,FDI031,6430167.21,7209084.09,0,0,0
M51900,14697,FD079,0,2276.72,0,0,0
M51900,14697,FD717,0,0,666553.35,103607.1,0
M51900,14697,AHM4E2,420249.25,475781.99,0,0,0
M51900,14697,09FD231,0,0,0,12824,0
M51900,14697,FD1036,0,0,142861.29,0,0
M51900,14697,01AB003,0,0,0,17191.68,0
M51900,14697,FD658,4218902.39,5266001.66,0,0,0
M51900,14697,01ATE09,0,25927.95,0,0,0
M51900,14697,FD145,0,0,0,3992910.36,0
M51900,14697,01EQ008,3460552.49,3916095.33,0,0,0
M51900,14697,07CP001,0,57.02,0,0,0
M51900,14697,FD003,19264418.33,3543961.17,15053658.02,1643663.17,0
M51900,14697,FD441,0,1340.48,0,0,0
M51900,14697,FDIE05,1308459.24,222472.84,1492283.63,0,0
M51900,14697,AHM008,954048.23,1085102.47,0,0,0
M51900,14697,04BL018,0,0,0,2050606.77,0
M51900,14697,FD1116,367860.06,479236.15,0,0,0
M51900,14697,FDI033,0,8013657.17,0,0,0
M51900,14697,11FD020,280631.16,88048.27,0,278112.66,0
M51900,14697,09VA003,0,13615.43,0,0,0
M51900,14697,FD008,49534448.22,43445558.57,3979423,6724117.58,0
M51900,14697,FD090,7309371.47,6819497.83,1492283.63,0,0
M51900,14697,FD1085,7328062.7,9844967.6,0,0,0
M51900,14697,08FDE03,0,0,0,4203.04,0
M51900,14697,FD1046,12501226.18,13997679.08,0,0,0
M51900,14697,FD1081,62949.1,3842746.64,0,8497080.91,0
M51900,14697,FDE767,0,65620.55,0,0,0
M51900,14697,01EQ001,360100206.74,219552887.03,0,181122220.65,0
M51900,14697,01FK091,0,7.28,0,0,0
M51900,14697,01AX222,68711.4,184396.34,0,0,0
M51900,14697,11AGE02,611505.75,633339.03,0,132916.88,0
M51900,14697,FDE822,54906.75,135297.05,0,0,0
M51900,14697,FDE645,0,6940091.71,0,1314853.4,0
M51900,14697,01AH070,1587030231.54,847787550.13,46550000,1119011926.61,0
M51900,14697,14FD048,11085567.85,115885.36,5743106.96,6871023.95,0
M51900,14697,01GBE01,0,8715.68,0,0,0
M51900,14697,FDE639,0,666106.05,0,339075.86,0
M51900,14697,11FD033,0,0,0,1408521.98,0
M51900,14697,FD1063,0,0,0,21147057.08,0
M51900,14697,FD1004,2366314.5,311728.46,0,2191675.2,0
M51900,14697,FDL025,0,64197.63,12833639.19,0,0
M51900,14697,11AG001,362027.75,629356.73,0,0,0
M51900,14697,07FD340,0,1250.11,0,0,0
M51900,14697,FDI020,0,28200.46,758080.08,0,0
M51900,14697,FD061,0,0,0,3081623.95,0
M51900,14697,09HS196,0,161.43,0,0,0
M51900,14697,08FDE06,0,5906.43,0,0,0
M51900,14697,01BM001,19708789.26,21233094.02,0,0,0
M51900,14697,FD673,0,20964253.83,0,0,0
M51900,14697,07BL001,525848.44,550186.91,0,0,0
M51900,14697,01FK090,0,0,0,54972.8,0
M51900,14697,01FK002,0,0,0,4971.2,0
M51900,14697,01DM006,1936293.8,9433514.8,0,58330,0
M51900,14697,SKM001,353615.83,421282.37,0,0,0
M51900,14697,FDI001,77609.65,280107.12,0,0,0
M51900,14697,FD287,1589182.45,215333.69,2202610.63,0,0
M51900,14697,FD1124,7180972.95,3579834.7,3283023.98,1511497.02,0
M51900,14697,11AA032,232944,33098.58,0,303136.42,0
M51900,14697,01AT333,1054313.79,1208673.34,0,0,0
M51900,14697,01DME19,2387799.66,6933500.75,0,0,0
M51900,14697,07DW090,0,57.54,0,0,0
M51900,14697,FD142,0,0,0,76342,0
M51900,14697,11AA122,0,0,0,233143.42,0
M51900,14697,FD682,2035172.73,1491394.43,0,929024.58,0
M51900,14697,03FD045,0,178551.09,0,0,0
M51900,14697,FD946,1381898,45332.1,2622937.19,0,0
M51900,14697,07ER001,0,1977.25,0,0,0
M51900,14697,07EA006,0,0,0,174650.72,0
M51900,14697,FDIE04,1090382.7,801463.35,994855.75,1044329.65,0
M51900,14697,FD115,286629.47,2701136.33,0,208266.26,0
M51900,14697,01FK012,235816.8,27544.33,0,266730.97,0
M51900,14697,FDE761,0,4841.66,0,0,0
M51900,14697,FDI032,1398628.13,2444529.84,0,7405152.8,0
M51900,14697,FD763,2812372.28,734281.75,2785596.1,0,0
M51900,14697,FDI019,5126751.1,122774.02,7650839.95,0,0
M51900,14697,07CR444,883483.2,337567.95,0,697265.88,0
M51900,14697,FD1019,35932725.66,4735033.17,11239283.36,56477426.73,0
M51900,14697,01AT433,104515.38,258217.78,0,0,0
M51900,14697,07EA031,0,0,0,239498.35,0
M51900,14697,11AA047,0,9621.21,0,0,0
M51900,14697,11AA024,0,0,0,6975.34,0
M51900,14697,01DM040,0,49014.44,1506111.78,1726353.93,0
M51900,14697,01AT125,0,177271.25,1467916.19,0,0
M51900,14697,FDE814,0,1560.55,0,0,0
M51900,14697,01AT048,0,260105.63,748270.98,3644642.8,0
M51900,14697,FDE843,0,63940.85,0,0,0
M51900,14697,14FD006,0,50578.38,5589871.62,5795476,0
M51900,14697,FDL029,0,403439.09,4312898.65,5957426.69,0
M51900,14697,FD1052,26414894.01,10157461.46,22493688.53,131660,0
M51900,14697,07BW029,0,262.61,0,0,0